,date,open,high,low,close,volume,day,month,year,day_name
1981,2020-06-12,9544.95,9995.7,9544.95,9958.15,0,12,6,2020,Friday
1984,2020-06-15,9919.35,9942.5,9726.9,9818.05,0,15,6,2020,Monday
1985,2020-06-16,10014.8,10045.5,9729.0,9900.8,0,16,6,2020,Tuesday
1986,2020-06-17,9876.7,10002.9,9834.4,9876.85,0,17,6,2020,Wednesday
1987,2020-06-18,9863.25,10110.6,9850.25,10091.25,0,18,6,2020,Thursday
1988,2020-06-19,10119.0,10272.1,10073.05,10254.05,0,19,6,2020,Friday
1991,2020-06-22,10318.75,10393.35,10277.95,10324.7,0,22,6,2020,Monday
1992,2020-06-23,10347.95,10484.2,10302.25,10482.75,0,23,6,2020,Tuesday
1993,2020-06-24,10529.25,10552.75,10282.2,10320.05,0,24,6,2020,Wednesday
1994,2020-06-25,10235.55,10361.15,10195.6,10284.35,0,25,6,2020,Thursday
1995,2020-06-26,10378.9,10409.3,10312.4,10400.85,0,26,6,2020,Friday
1998,2020-06-29,10311.95,10337.25,10223.95,10315.1,0,29,6,2020,Monday
1999,2020-06-30,10382.6,10400.7,10267.75,10307.35,0,30,6,2020,Tuesday
2000,2020-07-01,10323.8,10446.65,10299.8,10419.45,0,1,7,2020,Wednesday
2001,2020-07-02,10493.05,10597.25,10490.1,10563.6,0,2,7,2020,Thursday
2002,2020-07-03,10614.95,10630.8,10563.05,10602.7,0,3,7,2020,Friday
2005,2020-07-06,10723.85,10810.75,10695.95,10770.05,0,6,7,2020,Monday
2006,2020-07-07,10802.85,10813.35,10690.1,10787.5,0,7,7,2020,Tuesday
2007,2020-07-08,10818.65,10847.7,10677.5,10696.15,0,8,7,2020,Wednesday
2008,2020-07-09,10755.55,10836.5,10733.6,10833.45,0,9,7,2020,Thursday
2009,2020-07-10,10764.1,10818.95,10713.0,10771.2,0,10,7,2020,Friday
2012,2020-07-13,10851.85,10893.45,10756.35,10814.75,0,13,7,2020,Monday
2013,2020-07-14,10750.85,10750.85,10563.25,10610.15,0,14,7,2020,Tuesday
2014,2020-07-15,10701.0,10826.75,10578.85,10637.9,0,15,7,2020,Wednesday
2015,2020-07-16,10706.2,10754.35,10595.95,10728.05,0,16,7,2020,Thursday
2016,2020-07-17,10752.0,10932.15,10752.0,10930.8,0,17,7,2020,Friday
2019,2020-07-20,10999.45,11037.5,10953.4,11027.55,0,20,7,2020,Monday
2020,2020-07-21,11126.1,11179.1,11113.4,11173.1,0,21,7,2020,Tuesday
2021,2020-07-22,11231.2,11231.2,11057.25,11143.65,0,22,7,2020,Wednesday
2022,2020-07-23,11135.0,11238.8,11105.1,11234.6,0,23,7,2020,Thursday
2023,2020-07-24,11149.95,11224.25,11090.7,11197.95,0,24,7,2020,Friday
2026,2020-07-27,11225.0,11225.0,11089.25,11124.5,0,27,7,2020,Monday
2027,2020-07-28,11154.1,11317.75,11154.1,11292.0,0,28,7,2020,Tuesday
2028,2020-07-29,11276.9,11341.05,11150.75,11197.2,0,29,7,2020,Wednesday
2029,2020-07-30,11254.3,11299.25,11086.65,11095.15,0,30,7,2020,Thursday
2030,2020-07-31,11139.5,11150.05,11027.0,11090.15,0,31,7,2020,Friday
2033,2020-08-03,11057.55,11057.55,10882.35,10900.0,0,3,8,2020,Monday
2034,2020-08-04,10946.65,11110.5,10908.4,11102.5,0,4,8,2020,Tuesday
2035,2020-08-05,11155.75,11224.95,11064.9,11119.9,0,5,8,2020,Wednesday
2036,2020-08-06,11185.7,11256.15,11130.4,11206.8,0,6,8,2020,Thursday
2037,2020-08-07,11186.65,11231.85,11145.2,11216.9,0,7,8,2020,Friday
2040,2020-08-10,11270.25,11336.85,11238.35,11274.65,0,10,8,2020,Monday
2041,2020-08-11,11322.25,11372.85,11299.25,11332.0,0,11,8,2020,Tuesday
2042,2020-08-12,11289.0,11321.85,11243.45,11310.75,0,12,8,2020,Wednesday
2043,2020-08-13,11334.85,11359.25,11270.6,11312.2,0,13,8,2020,Thursday
2044,2020-08-14,11353.3,11366.1,11112.3,11183.05,0,14,8,2020,Friday
2047,2020-08-17,11248.9,11266.95,11145.35,11259.65,0,17,8,2020,Monday
2048,2020-08-18,11259.8,11401.15,11255.4,11391.2,0,18,8,2020,Tuesday
2049,2020-08-19,11452.15,11458.6,11394.45,11421.35,0,19,8,2020,Wednesday
2050,2020-08-20,11317.45,11359.1,11290.15,11308.3,0,20,8,2020,Thursday
2051,2020-08-21,11409.65,11417.95,11362.4,11378.4,0,21,8,2020,Friday
2054,2020-08-24,11412.0,11496.6,11412.0,11472.9,0,24,8,2020,Monday
2055,2020-08-25,11513.1,11525.55,11423.6,11479.35,0,25,8,2020,Tuesday
2056,2020-08-26,11512.85,11561.05,11462.35,11551.7,0,26,8,2020,Wednesday
2057,2020-08-27,11609.3,11616.5,11542.05,11571.5,0,27,8,2020,Thursday
2058,2020-08-28,11602.95,11686.05,11592.5,11657.1,0,28,8,2020,Friday
2061,2020-08-31,11777.55,11794.15,11326.6,11341.05,0,31,8,2020,Monday
2062,2020-09-01,11464.3,11553.05,11367.2,11494.1,0,1,9,2020,Tuesday
2063,2020-09-02,11478.55,11554.15,11430.7,11543.1,0,2,9,2020,Wednesday
2064,2020-09-03,11566.2,11584.55,11508.3,11535.7,0,3,9,2020,Thursday
2065,2020-09-04,11354.4,11452.0,11303.8,11358.35,0,4,9,2020,Friday
2068,2020-09-07,11359.6,11379.95,11252.35,11377.0,0,7,9,2020,Monday
2069,2020-09-08,11378.55,11436.45,11291.65,11294.3,0,8,9,2020,Tuesday
2070,2020-09-09,11218.6,11297.85,11185.3,11285.75,0,9,9,2020,Wednesday
2071,2020-09-10,11363.3,11463.05,11329.7,11454.35,0,10,9,2020,Thursday
2072,2020-09-11,11447.8,11492.7,11420.25,11454.85,0,11,9,2020,Friday
2075,2020-09-14,11540.15,11566.25,11383.75,11422.1,0,14,9,2020,Monday
2076,2020-09-15,11487.2,11535.2,11442.65,11532.15,0,15,9,2020,Tuesday
2077,2020-09-16,11538.45,11617.6,11520.15,11600.05,0,16,9,2020,Wednesday
2078,2020-09-17,11539.4,11586.65,11498.9,11519.25,0,17,9,2020,Thursday
2079,2020-09-18,11584.1,11584.1,11446.8,11515.95,0,18,9,2020,Friday
2082,2020-09-21,11503.8,11534.75,11219.9,11221.65,0,21,9,2020,Monday
2083,2020-09-22,11301.75,11301.75,11085.7,11175.5,0,22,9,2020,Tuesday
2084,2020-09-23,11258.75,11258.75,11025.1,11135.9,0,23,9,2020,Wednesday
2085,2020-09-24,11011.0,11014.15,10790.85,10821.35,0,24,9,2020,Thursday
2086,2020-09-25,10910.4,11072.2,10856.2,11035.8,0,25,9,2020,Friday
2089,2020-09-28,11140.85,11238.8,11100.5,11238.35,0,28,9,2020,Monday
2090,2020-09-29,11288.6,11304.8,11181.55,11222.65,0,29,9,2020,Tuesday
2091,2020-09-30,11244.45,11295.2,11184.75,11226.3,0,30,9,2020,Wednesday
2092,2020-10-01,11364.45,11428.3,11350.6,11422.4,0,1,10,2020,Thursday
2096,2020-10-05,11487.8,11576.85,11452.75,11508.45,0,5,10,2020,Monday
2097,2020-10-06,11603.45,11679.4,11565.4,11660.4,0,6,10,2020,Tuesday
2098,2020-10-07,11679.25,11762.35,11631.0,11748.7,0,7,10,2020,Wednesday
2099,2020-10-08,11835.4,11905.5,11791.7,11833.15,0,8,10,2020,Thursday
2100,2020-10-09,11852.05,11938.0,11806.15,11938.0,0,9,10,2020,Friday
2103,2020-10-12,11973.55,12020.6,11867.2,11936.2,0,12,10,2020,Monday
2104,2020-10-13,11934.65,11987.85,11891.8,11925.25,0,13,10,2020,Tuesday
2105,2020-10-14,11917.4,11996.3,11822.3,11966.45,0,14,10,2020,Wednesday
2106,2020-10-15,12023.45,12023.45,11662.15,11672.55,0,15,10,2020,Thursday
2107,2020-10-16,11727.4,11787.95,11668.45,11770.25,0,16,10,2020,Friday
2110,2020-10-19,11879.2,11897.6,11820.95,11878.6,0,19,10,2020,Monday
2111,2020-10-20,11861.0,11948.35,11839.4,11898.7,0,20,10,2020,Tuesday
2112,2020-10-21,11958.55,12018.1,11776.25,11933.85,0,21,10,2020,Wednesday
2113,2020-10-22,11890.0,11938.3,11824.0,11902.25,0,22,10,2020,Thursday
2114,2020-10-23,11957.9,11974.25,11908.85,11929.8,0,23,10,2020,Friday
2117,2020-10-26,11937.4,11937.4,11711.95,11776.9,0,26,10,2020,Monday
2118,2020-10-27,11807.1,11898.7,11725.75,11887.8,0,27,10,2020,Tuesday
2119,2020-10-28,11922.6,11929.35,11685.45,11727.35,0,28,10,2020,Wednesday
2120,2020-10-29,11633.3,11743.9,11606.75,11670.7,0,29,10,2020,Thursday
2121,2020-10-30,11678.45,11748.15,11536.1,11646.45,0,30,10,2020,Friday
2124,2020-11-02,11697.35,11725.6,11557.75,11652.75,0,2,11,2020,Monday
2125,2020-11-03,11734.45,11835.1,11729.85,11807.65,0,3,11,2020,Tuesday
2126,2020-11-04,11783.35,11929.2,11756.6,11893.65,0,4,11,2020,Wednesday
2127,2020-11-05,12062.4,12130.65,12028.4,12127.6,0,5,11,2020,Thursday
2128,2020-11-06,12156.65,12279.9,12134.95,12261.35,0,6,11,2020,Friday
2131,2020-11-09,12399.4,12472.7,12367.9,12468.15,0,9,11,2020,Monday
2132,2020-11-10,12556.4,12642.35,12476.7,12640.25,0,10,11,2020,Tuesday
2133,2020-11-11,12680.6,12768.85,12571.95,12757.2,0,11,11,2020,Wednesday
2134,2020-11-12,12702.15,12740.85,12625.1,12693.0,0,12,11,2020,Thursday
2135,2020-11-13,12659.7,12735.05,12608.3,12723.1,0,13,11,2020,Friday
2136,2020-11-14,12823.35,12827.95,12750.85,12767.55,0,14,11,2020,Saturday
2139,2020-11-17,12932.5,12932.5,12797.7,12878.9,0,17,11,2020,Tuesday
2140,2020-11-18,12860.1,12948.4,12820.05,12936.1,0,18,11,2020,Wednesday
2141,2020-11-19,12839.5,12962.9,12746.45,12760.6,0,19,11,2020,Thursday
2142,2020-11-20,12813.4,12890.95,12730.65,12846.0,0,20,11,2020,Friday
2145,2020-11-23,12960.3,12967.5,12826.0,12928.15,0,23,11,2020,Monday
2146,2020-11-24,13002.6,13078.45,12980.45,13075.55,0,24,11,2020,Tuesday
2147,2020-11-25,13130.0,13144.65,12834.2,12858.7,0,25,11,2020,Wednesday
2148,2020-11-26,12906.45,13017.2,12790.85,13015.05,0,26,11,2020,Thursday
2149,2020-11-27,13012.05,13030.7,12915.65,12942.85,0,27,11,2020,Friday
2153,2020-12-01,13062.2,13128.2,12963.7,13097.85,0,1,12,2020,Tuesday
2154,2020-12-02,13121.4,13127.7,12983.9,13104.15,0,2,12,2020,Wednesday
2155,2020-12-03,13215.3,13215.3,13108.25,13136.6,0,3,12,2020,Thursday
2156,2020-12-04,13177.4,13276.9,13152.9,13270.7,0,4,12,2020,Friday
2159,2020-12-07,13264.85,13366.05,13246.25,13355.2,0,7,12,2020,Monday
2160,2020-12-08,13393.85,13434.9,13311.6,13389.3,0,8,12,2020,Tuesday
2161,2020-12-09,13458.1,13548.55,13453.8,13532.55,0,9,12,2020,Wednesday
2162,2020-12-10,13488.5,13503.2,13399.4,13481.55,0,10,12,2020,Thursday
2163,2020-12-11,13512.3,13578.5,13403.25,13505.55,0,11,12,2020,Friday
2166,2020-12-14,13571.45,13597.4,13473.25,13554.85,0,14,12,2020,Monday
2167,2020-12-15,13547.2,13588.25,13447.4,13564.5,0,15,12,2020,Tuesday
2168,2020-12-16,13663.1,13692.0,13606.5,13672.75,0,16,12,2020,Wednesday
2169,2020-12-17,13713.55,13772.8,13678.65,13734.85,0,17,12,2020,Thursday
2170,2020-12-18,13764.4,13771.9,13659.05,13744.1,0,18,12,2020,Friday
2173,2020-12-21,13741.9,13777.0,13135.1,13283.35,0,21,12,2020,Monday
2174,2020-12-22,13373.65,13490.8,13193.9,13460.8,0,22,12,2020,Tuesday
2175,2020-12-23,13473.5,13618.7,13433.25,13609.15,0,23,12,2020,Wednesday
2176,2020-12-24,13672.15,13771.15,13627.4,13740.4,0,24,12,2020,Thursday
2180,2020-12-28,13815.15,13885.3,13812.0,13881.0,0,28,12,2020,Monday
2181,2020-12-29,13910.35,13967.15,13860.0,13926.9,0,29,12,2020,Tuesday
2182,2020-12-30,13980.9,13995.95,13865.6,13975.25,0,30,12,2020,Wednesday
2183,2020-12-31,13970.0,14024.4,13941.6,13967.0,0,31,12,2020,Thursday
2184,2021-01-01,13996.1,14049.8,13994.85,14014.8,0,1,1,2021,Friday
2187,2021-01-04,14104.35,14147.85,13956.6,14143.65,0,4,1,2021,Monday
2188,2021-01-05,14075.15,14215.2,14049.05,14199.3,0,5,1,2021,Tuesday
2189,2021-01-06,14240.95,14241.4,14040.1,14134.05,0,6,1,2021,Wednesday
2190,2021-01-07,14253.75,14253.75,14123.65,14148.45,0,7,1,2021,Thursday
2191,2021-01-08,14258.4,14366.85,14224.1,14343.9,0,8,1,2021,Friday
2194,2021-01-11,14474.05,14496.45,14384.1,14483.05,0,11,1,2021,Monday
2195,2021-01-12,14473.8,14589.9,14435.95,14574.75,0,12,1,2021,Tuesday
2196,2021-01-13,14639.8,14652.7,14436.65,14558.3,0,13,1,2021,Wednesday
2197,2021-01-14,14550.05,14617.25,14472.45,14597.5,0,14,1,2021,Thursday
2198,2021-01-15,14594.35,14616.15,14358.8,14434.4,0,15,1,2021,Friday
2201,2021-01-18,14453.3,14454.9,14224.7,14230.2,0,18,1,2021,Monday
2202,2021-01-19,14371.65,14545.55,14351.05,14526.6,0,19,1,2021,Tuesday
2203,2021-01-20,14538.3,14665.85,14517.55,14622.45,0,20,1,2021,Wednesday
2204,2021-01-21,14730.95,14753.4,14519.35,14630.4,0,21,1,2021,Thursday
2205,2021-01-22,14583.4,14619.6,14359.15,14366.8,0,22,1,2021,Friday
2208,2021-01-25,14477.8,14490.1,14219.4,14247.95,0,25,1,2021,Monday
2210,2021-01-27,14237.95,14237.95,13929.65,13964.25,0,27,1,2021,Wednesday
2211,2021-01-28,13810.4,13897.75,13715.1,13819.75,0,28,1,2021,Thursday
2212,2021-01-29,13946.6,13965.7,13597.85,13660.8,0,29,1,2021,Friday
2215,2021-02-01,13758.6,14335.45,13662.4,14335.45,0,1,2,2021,Monday
2216,2021-02-02,14481.1,14730.95,14473.35,14671.2,0,2,2,2021,Tuesday
2217,2021-02-03,14754.9,14868.6,14575.35,14783.6,0,3,2,2021,Wednesday
2218,2021-02-04,14789.05,14913.0,14714.9,14889.5,0,4,2,2021,Thursday
2219,2021-02-05,14952.6,15014.15,14865.1,14940.85,0,5,2,2021,Friday
2222,2021-02-08,15064.3,15159.35,15049.7,15129.45,0,8,2,2021,Monday
2223,2021-02-09,15164.15,15256.1,15065.5,15109.5,0,9,2,2021,Tuesday
2224,2021-02-10,15119.05,15168.0,14977.55,15137.8,0,10,2,2021,Wednesday
2225,2021-02-11,15073.25,15188.5,15067.35,15176.65,0,11,2,2021,Thursday
2226,2021-02-12,15186.2,15243.1,15081.4,15164.7,0,12,2,2021,Friday
2229,2021-02-15,15270.3,15338.35,15254.35,15335.8,0,15,2,2021,Monday
2230,2021-02-16,15371.45,15431.3,15243.35,15317.95,0,16,2,2021,Tuesday
2231,2021-02-17,15279.9,15313.5,15171.15,15196.25,0,17,2,2021,Wednesday
2232,2021-02-18,15238.7,15249.95,15078.75,15120.2,0,18,2,2021,Thursday
2233,2021-02-19,15074.8,15143.0,14898.4,15003.45,0,19,2,2021,Friday
2236,2021-02-22,14999.05,15009.7,14636.1,14640.9,0,22,2,2021,Monday
2237,2021-02-23,14782.25,14853.6,14653.05,14717.8,0,23,2,2021,Tuesday
2238,2021-02-24,14729.15,14821.95,14729.15,14820.45,0,24,2,2021,Wednesday
2239,2021-02-25,15079.85,15173.75,15071.25,15103.8,0,25,2,2021,Thursday
2240,2021-02-26,14888.6,14919.05,14468.55,14523.15,0,26,2,2021,Friday
2243,2021-03-01,14702.5,14806.65,14638.9,14784.15,0,1,3,2021,Monday
2244,2021-03-02,14865.3,14958.95,14761.05,14941.8,0,2,3,2021,Tuesday
2245,2021-03-03,15064.4,15271.0,14996.75,15240.5,0,3,3,2021,Wednesday
2246,2021-03-04,15026.75,15201.9,14980.25,15087.15,0,4,3,2021,Thursday
2247,2021-03-05,14977.95,15090.95,14862.6,14963.15,0,5,3,2021,Friday
2250,2021-03-08,15002.45,15110.25,14921.05,14962.85,0,8,3,2021,Monday
2251,2021-03-09,15049.9,15124.1,14926.1,15098.7,0,9,3,2021,Tuesday
2252,2021-03-10,15202.15,15216.75,15101.5,15168.15,0,10,3,2021,Wednesday
2254,2021-03-12,15321.15,15332.6,14954.85,15023.95,0,12,3,2021,Friday
2257,2021-03-15,15048.4,15048.4,14745.95,14920.9,0,15,3,2021,Monday
2258,2021-03-16,14996.1,15051.15,14890.7,14922.0,0,16,3,2021,Tuesday
2259,2021-03-17,14946.55,14954.4,14696.6,14709.25,0,17,3,2021,Wednesday
2260,2021-03-18,14855.5,14870.1,14479.35,14583.7,0,18,3,2021,Thursday
2261,2021-03-19,14471.15,14787.4,14350.5,14733.55,0,19,3,2021,Friday
2264,2021-03-22,14736.3,14763.55,14598.25,14747.15,0,22,3,2021,Monday
2265,2021-03-23,14768.55,14878.4,14708.55,14807.3,0,23,3,2021,Tuesday
2266,2021-03-24,14712.45,14752.15,14535.55,14564.95,0,24,3,2021,Wednesday
2267,2021-03-25,14570.9,14570.9,14265.6,14346.4,0,25,3,2021,Thursday
2268,2021-03-26,14506.3,14572.6,14415.35,14518.9,0,26,3,2021,Friday
2272,2021-03-30,14628.5,14875.3,14620.15,14855.0,0,30,3,2021,Tuesday
2273,2021-03-31,14811.85,14811.85,14670.65,14693.05,0,31,3,2021,Wednesday
2274,2021-04-01,14798.4,14882.85,14692.75,14865.95,0,1,4,2021,Thursday
2278,2021-04-05,14837.7,14840.5,14460.15,14649.05,0,5,4,2021,Monday
2279,2021-04-06,14737.0,14778.35,14574.55,14700.8,0,6,4,2021,Tuesday
2280,2021-04-07,14716.45,14879.5,14652.15,14808.85,0,7,4,2021,Wednesday
2281,2021-04-08,14875.65,14982.45,14821.85,14877.5,0,8,4,2021,Thursday
2282,2021-04-09,14882.65,14917.85,14786.15,14838.05,0,9,4,2021,Friday
2285,2021-04-12,14644.65,14644.65,14249.25,14349.6,0,12,4,2021,Monday
2286,2021-04-13,14364.9,14527.9,14277.1,14525.0,0,13,4,2021,Tuesday
2288,2021-04-15,14522.4,14596.35,14354.65,14589.4,0,15,4,2021,Thursday
2289,2021-04-16,14599.6,14696.25,14562.9,14590.45,0,16,4,2021,Friday
2292,2021-04-19,14306.6,14381.6,14192.3,14362.95,0,19,4,2021,Monday
2293,2021-04-20,14526.7,14526.7,14207.55,14279.55,0,20,4,2021,Tuesday
2295,2021-04-22,14219.15,14424.35,14153.95,14398.7,0,22,4,2021,Thursday
2296,2021-04-23,14326.35,14460.6,14274.2,14331.25,0,23,4,2021,Friday
2299,2021-04-26,14449.45,14556.7,14422.65,14489.05,0,26,4,2021,Monday
2300,2021-04-27,14493.8,14666.55,14489.15,14657.35,0,27,4,2021,Tuesday
2301,2021-04-28,14710.5,14889.45,14698.95,14850.3,0,28,4,2021,Wednesday
2302,2021-04-29,14979.0,15043.15,14814.95,14888.6,0,29,4,2021,Thursday
2303,2021-04-30,14747.35,14855.3,14602.35,14617.55,0,30,4,2021,Friday
2306,2021-05-03,14481.05,14673.3,14417.65,14644.35,0,3,5,2021,Monday
2307,2021-05-04,14687.25,14722.0,14462.65,14506.85,0,4,5,2021,Tuesday
2308,2021-05-05,14604.15,14636.55,14510.0,14635.0,0,5,5,2021,Wednesday
2309,2021-05-06,14668.35,14743.3,14611.85,14733.2,0,6,5,2021,Thursday
2310,2021-05-07,14816.85,14862.6,14765.95,14810.8,0,7,5,2021,Friday
2313,2021-05-10,14928.25,14966.8,14893.0,14949.4,0,10,5,2021,Monday
2314,2021-05-11,14789.7,14899.45,14774.3,14845.5,0,11,5,2021,Tuesday
2315,2021-05-12,14823.55,14823.55,14650.1,14698.75,0,12,5,2021,Wednesday
2317,2021-05-14,14749.4,14749.4,14592.15,14683.85,0,14,5,2021,Friday
2320,2021-05-17,14756.25,14935.45,14726.65,14924.1,0,17,5,2021,Monday
2321,2021-05-18,15067.2,15137.1,15043.9,15109.4,0,18,5,2021,Tuesday
2322,2021-05-19,15058.6,15133.1,15009.6,15019.2,0,19,5,2021,Wednesday
2323,2021-05-20,15042.6,15068.5,14885.15,14920.05,0,20,5,2021,Thursday
2324,2021-05-21,14987.8,15189.2,14986.4,15183.55,0,21,5,2021,Friday
2327,2021-05-24,15211.35,15256.0,15146.5,15184.0,0,24,5,2021,Monday
2328,2021-05-25,15291.75,15291.75,15163.6,15218.15,0,25,5,2021,Tuesday
2329,2021-05-26,15257.05,15319.8,15195.5,15299.7,0,26,5,2021,Wednesday
2330,2021-05-27,15323.95,15383.35,15273.35,15370.15,0,27,5,2021,Thursday
2331,2021-05-28,15421.2,15469.15,15395.4,15455.3,0,28,5,2021,Friday
2334,2021-05-31,15437.75,15604.4,15374.9,15576.0,0,31,5,2021,Monday
2335,2021-06-01,15629.65,15660.25,15528.35,15568.05,0,1,6,2021,Tuesday
2336,2021-06-02,15520.35,15597.15,15460.0,15590.0,0,2,6,2021,Wednesday
2337,2021-06-03,15655.55,15703.55,15611.55,15688.9,0,3,6,2021,Thursday
2338,2021-06-04,15712.5,15733.35,15622.5,15670.65,0,4,6,2021,Friday
2341,2021-06-07,15725.1,15773.0,15679.45,15747.0,0,7,6,2021,Monday
2342,2021-06-08,15773.9,15775.55,15680.55,15741.85,0,8,6,2021,Tuesday
2343,2021-06-09,15766.3,15800.45,15567.7,15640.25,0,9,6,2021,Wednesday
2344,2021-06-10,15692.1,15751.25,15649.85,15745.15,0,10,6,2021,Thursday
2345,2021-06-11,15796.45,15834.95,15750.55,15805.1,0,11,6,2021,Friday
2348,2021-06-14,15791.4,15822.9,15607.75,15809.7,0,14,6,2021,Monday
2349,2021-06-15,15866.95,15901.2,15846.85,15859.2,0,15,6,2021,Tuesday
2350,2021-06-16,15847.5,15880.45,15743.65,15755.7,0,16,6,2021,Wednesday
2351,2021-06-17,15648.3,15769.2,15617.9,15681.7,0,17,6,2021,Thursday
2352,2021-06-18,15756.5,15756.5,15451.5,15719.85,0,18,6,2021,Friday
2355,2021-06-21,15525.85,15764.6,15505.9,15748.6,0,21,6,2021,Monday
2356,2021-06-22,15840.5,15895.45,15753.35,15765.15,0,22,6,2021,Tuesday
2357,2021-06-23,15862.8,15862.8,15674.3,15693.4,0,23,6,2021,Wednesday
2358,2021-06-24,15737.3,15821.3,15707.2,15793.7,0,24,6,2021,Thursday
2359,2021-06-25,15839.35,15870.2,15772.55,15847.6,0,25,6,2021,Friday
2362,2021-06-28,15915.35,15915.35,15792.65,15825.0,0,28,6,2021,Monday
2363,2021-06-29,15807.5,15835.5,15724.1,15751.4,0,29,6,2021,Tuesday
2364,2021-06-30,15776.9,15838.85,15710.05,15730.65,0,30,6,2021,Wednesday
2365,2021-07-01,15755.05,15755.05,15667.65,15693.25,0,1,7,2021,Thursday
2366,2021-07-02,15705.85,15737.4,15636.3,15729.0,0,2,7,2021,Friday
2369,2021-07-05,15793.4,15845.6,15763.7,15838.4,0,5,7,2021,Monday
2370,2021-07-06,15813.75,15913.95,15801.8,15816.4,0,6,7,2021,Tuesday
2371,2021-07-07,15819.6,15892.75,15780.55,15878.65,0,7,7,2021,Wednesday
2372,2021-07-08,15855.4,15884.95,15683.4,15728.0,0,8,7,2021,Thursday
2373,2021-07-09,15688.25,15730.55,15633.45,15697.05,0,9,7,2021,Friday
2376,2021-07-12,15766.8,15788.65,15645.15,15689.5,0,12,7,2021,Monday
2377,2021-07-13,15794.0,15820.0,15744.8,15807.9,0,13,7,2021,Tuesday
2378,2021-07-14,15808.7,15876.95,15764.55,15845.35,0,14,7,2021,Wednesday
2379,2021-07-15,15872.15,15952.15,15858.45,15920.7,0,15,7,2021,Thursday
2380,2021-07-16,15958.35,15961.3,15883.25,15923.6,0,16,7,2021,Friday
2383,2021-07-19,15754.5,15836.8,15707.65,15757.9,0,19,7,2021,Monday
2384,2021-07-20,15703.95,15725.35,15578.6,15624.5,0,20,7,2021,Tuesday
2386,2021-07-22,15736.6,15834.25,15729.25,15827.7,0,22,7,2021,Thursday
2387,2021-07-23,15856.8,15899.5,15769.0,15850.8,0,23,7,2021,Friday
2390,2021-07-26,15849.3,15893.35,15799.4,15821.45,0,26,7,2021,Monday
2391,2021-07-27,15860.5,15881.3,15702.0,15747.2,0,27,7,2021,Tuesday
2392,2021-07-28,15761.55,15761.55,15514.65,15714.65,0,28,7,2021,Wednesday
2393,2021-07-29,15762.7,15816.85,15738.65,15784.85,0,29,7,2021,Thursday
2394,2021-07-30,15800.6,15862.35,15745.85,15773.65,0,30,7,2021,Friday
2397,2021-08-02,15874.9,15892.5,15838.7,15887.5,0,2,8,2021,Monday
2398,2021-08-03,15951.55,16146.6,15915.9,16123.4,0,3,8,2021,Tuesday
2399,2021-08-04,16195.25,16290.0,16188.55,16253.0,0,4,8,2021,Wednesday
2400,2021-08-05,16288.95,16348.45,16211.2,16281.8,0,5,8,2021,Thursday
2401,2021-08-06,16304.4,16336.4,16224.0,16254.7,0,6,8,2021,Friday
2404,2021-08-09,16281.35,16320.45,16179.25,16254.1,0,9,8,2021,Monday
2405,2021-08-10,16274.8,16359.2,16203.3,16268.3,0,10,8,2021,Tuesday
2406,2021-08-11,16327.3,16337.4,16162.8,16275.1,0,11,8,2021,Wednesday
2407,2021-08-12,16303.65,16375.0,16287.15,16361.35,0,12,8,2021,Thursday
2408,2021-08-13,16385.7,16543.2,16385.0,16519.5,0,13,8,2021,Friday
2411,2021-08-16,16518.4,16588.15,16481.5,16547.05,0,16,8,2021,Monday
2412,2021-08-17,16545.25,16628.1,16495.8,16605.45,0,17,8,2021,Tuesday
2413,2021-08-18,16691.95,16701.25,16537.4,16550.4,0,18,8,2021,Wednesday
2415,2021-08-20,16382.5,16509.2,16377.1,16415.65,0,20,8,2021,Friday
2418,2021-08-23,16592.25,16592.25,16396.2,16488.3,0,23,8,2021,Monday
2419,2021-08-24,16561.4,16646.45,16496.0,16615.75,0,24,8,2021,Tuesday
2420,2021-08-25,16654.0,16711.55,16617.7,16635.4,0,25,8,2021,Wednesday
2421,2021-08-26,16627.95,16683.25,16603.55,16631.95,0,26,8,2021,Thursday
2422,2021-08-27,16642.55,16720.75,16566.95,16691.55,0,27,8,2021,Friday
2425,2021-08-30,16775.85,16951.3,16766.2,16938.7,0,30,8,2021,Monday
2426,2021-08-31,16947.5,17151.9,16916.7,17131.35,0,31,8,2021,Tuesday
2427,2021-09-01,17185.6,17224.95,17055.75,17058.75,0,1,9,2021,Wednesday
2428,2021-09-02,17095.4,17245.45,17063.6,17233.85,0,2,9,2021,Thursday
2429,2021-09-03,17262.45,17339.5,17212.55,17320.55,0,3,9,2021,Friday
2432,2021-09-06,17399.35,17428.9,17345.6,17379.65,0,6,9,2021,Monday
2433,2021-09-07,17401.55,17436.2,17287.7,17357.45,0,7,9,2021,Tuesday
2434,2021-09-08,17375.75,17381.95,17254.5,17370.7,0,8,9,2021,Wednesday
2435,2021-09-09,17312.85,17379.3,17303.65,17358.1,0,9,9,2021,Thursday
2439,2021-09-13,17363.55,17377.5,17269.65,17350.7,0,13,9,2021,Monday
2440,2021-09-14,17420.35,17438.3,17367.15,17382.0,0,14,9,2021,Tuesday
2441,2021-09-15,17387.65,17532.6,17387.65,17518.3,0,15,9,2021,Wednesday
2442,2021-09-16,17539.2,17644.1,17511.8,17627.55,0,16,9,2021,Thursday
